date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:21:42	5369/5369	---M--	200	added ('OK')	application/javascript	date:Sat,%2031%20Dec%202016%2009:54:56%20GMT	https://thepixelcurve.com/html/edubin/js/jquery.countdown.min.js	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/js/jquery.countdown.min.js	(from https://thepixelcurve.com/html/edubin/)
11:21:43	7729/7729	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Mar%202017%2020:01:00%20GMT	https://thepixelcurve.com/html/edubin/js/validator.min.js	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/js/validator.min.js	(from https://thepixelcurve.com/html/edubin/)
11:21:43	1250/1250	---M--	200	added ('OK')	application/javascript	date:Fri,%2022%20Mar%202019%2012:17:04%20GMT	https://thepixelcurve.com/html/edubin/js/ajax-contact.js	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/js/ajax-contact.js	(from https://thepixelcurve.com/html/edubin/)
11:21:43	11228/11228	---M--	200	added ('OK')	application/javascript	date:Sun,%2005%20Apr%202020%2016:07:16%20GMT	https://thepixelcurve.com/html/edubin/js/main.js	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/js/main.js	(from https://thepixelcurve.com/html/edubin/)
11:21:44	3071/3071	---M--	200	added ('OK')	application/javascript	date:Sun,%2006%20Jan%202019%2014:50:12%20GMT	https://thepixelcurve.com/html/edubin/js/map-script.js	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/js/map-script.js	(from https://thepixelcurve.com/html/edubin/)
11:21:47	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jun%202018%2010:53:10%20GMT	https://thepixelcurve.com/html/edubin/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/fonts/fontawesome-webfont3e6e.eot	(from https://thepixelcurve.com/html/edubin/css/font-awesome.min.css)
11:21:47	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jun%202018%2010:53:10%20GMT	https://thepixelcurve.com/html/edubin/fonts/fontawesome-webfont.eot?	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/fonts/fontawesome-webfontd41d.eot	(from https://thepixelcurve.com/html/edubin/css/font-awesome.min.css)
11:21:48	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2025%20Jun%202018%2010:53:10%20GMT	https://thepixelcurve.com/html/edubin/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/fonts/fontawesome-webfont3e6e.woff2	(from https://thepixelcurve.com/html/edubin/css/font-awesome.min.css)
11:21:48	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2025%20Jun%202018%2010:53:10%20GMT	https://thepixelcurve.com/html/edubin/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/fonts/fontawesome-webfont3e6e.ttf	(from https://thepixelcurve.com/html/edubin/css/font-awesome.min.css)
11:21:50	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2025%20Jun%202018%2010:53:10%20GMT	https://thepixelcurve.com/html/edubin/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/fonts/fontawesome-webfont3e6e.woff	(from https://thepixelcurve.com/html/edubin/css/font-awesome.min.css)
11:21:50	6943/6943	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:05:41%20GMT	https://thepixelcurve.com/html/edubin/images/slider/slider-shape.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/slider/slider-shape.png	(from https://thepixelcurve.com/html/edubin/css/style.css)
11:21:50	15944/15944	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:39%20GMT	https://thepixelcurve.com/html/edubin/images/about/dot-shape.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/about/dot-shape.png	(from https://thepixelcurve.com/html/edubin/css/style.css)
11:21:50	29311/29311	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:04:02%20GMT	https://thepixelcurve.com/html/edubin/images/apply-tow/apply-shape.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/apply-tow/apply-shape.png	(from https://thepixelcurve.com/html/edubin/css/style.css)
11:21:50	7000/7000	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:05:54%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teachers-shape.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teachers-shape.png	(from https://thepixelcurve.com/html/edubin/css/style.css)
11:21:51	18536/18536	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:04:44%20GMT	https://thepixelcurve.com/html/edubin/images/course/course-shape.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/course/course-shape.png	(from https://thepixelcurve.com/html/edubin/css/style.css)
11:21:52	48496/48496	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:13%20GMT	https://thepixelcurve.com/html/edubin/images/page-banner-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/page-banner-1.jpg	(from https://thepixelcurve.com/html/edubin/register.html)
11:21:52	86055/86055	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2015:43:49%20GMT	https://thepixelcurve.com/html/edubin/images/slider/s-4.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/slider/s-4.jpg	(from https://thepixelcurve.com/html/edubin/index-4.html)
11:21:53	91921/91921	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:45%20GMT	https://thepixelcurve.com/html/edubin/images/slider/s-5.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/slider/s-5.jpg	(from https://thepixelcurve.com/html/edubin/index-4.html)
11:21:54	24450/24450	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:38%20GMT	https://thepixelcurve.com/html/edubin/images/about/shape.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/about/shape.png	(from https://thepixelcurve.com/html/edubin/index-4.html)
11:21:55	435/435	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:37%20GMT	https://thepixelcurve.com/html/edubin/images/about/shape-2.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/about/shape-2.png	(from https://thepixelcurve.com/html/edubin/index-4.html)
11:21:55	70686/70686	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2016:04:36%20GMT	https://thepixelcurve.com/html/edubin/images/about/about-3.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/about/about-3.jpg	(from https://thepixelcurve.com/html/edubin/index-4.html)
11:21:55	2040/2040	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:33%20GMT	https://thepixelcurve.com/html/edubin/images/about/shape-3.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/about/shape-3.png	(from https://thepixelcurve.com/html/edubin/index-4.html)
11:21:56	70760/70760	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2015:49:30%20GMT	https://thepixelcurve.com/html/edubin/images/admission/admission-2.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/admission/admission-2.jpg	(from https://thepixelcurve.com/html/edubin/index-4.html)
11:21:57	7000/7000	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:05:20%20GMT	https://thepixelcurve.com/html/edubin/images/publication/publication.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/publication/publication.png	(from https://thepixelcurve.com/html/edubin/index-4.html)
11:21:57	63083/63083	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202020%2016:02:29%20GMT	https://thepixelcurve.com/html/edubin/images/admission/admission-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/admission/admission-1.jpg	(from https://thepixelcurve.com/html/edubin/index-4.html)
11:21:58	12560/12560	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:16%20GMT	https://thepixelcurve.com/html/edubin/images/category/ctg-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/category/ctg-1.jpg	(from https://thepixelcurve.com/html/edubin/index-2.html)
11:21:58	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Jun%202018%2010:53:10%20GMT	https://thepixelcurve.com/html/edubin/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/fonts/fontawesome-webfont3e6e.svg	(from https://thepixelcurve.com/html/edubin/css/font-awesome.min.css)
11:21:58	13503/13503	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:18%20GMT	https://thepixelcurve.com/html/edubin/images/category/ctg-2.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/category/ctg-2.jpg	(from https://thepixelcurve.com/html/edubin/index-2.html)
11:21:58	16424/16424	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:17%20GMT	https://thepixelcurve.com/html/edubin/images/category/ctg-3.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/category/ctg-3.jpg	(from https://thepixelcurve.com/html/edubin/index-2.html)
11:21:59	16661/16661	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:22%20GMT	https://thepixelcurve.com/html/edubin/images/category/ctg-4.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/category/ctg-4.jpg	(from https://thepixelcurve.com/html/edubin/index-2.html)
11:21:59	13432/13432	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:20%20GMT	https://thepixelcurve.com/html/edubin/images/category/ctg-5.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/category/ctg-5.jpg	(from https://thepixelcurve.com/html/edubin/index-2.html)
11:21:59	20928/20928	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:19%20GMT	https://thepixelcurve.com/html/edubin/images/category/ctg-6.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/category/ctg-6.jpg	(from https://thepixelcurve.com/html/edubin/index-2.html)
11:21:59	2795/2795	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:44%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teacher-2/tc-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teacher-2/tc-1.jpg	(from https://thepixelcurve.com/html/edubin/index-2.html)
11:22:00	3502/3502	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:42%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teacher-2/tc-2.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teacher-2/tc-2.jpg	(from https://thepixelcurve.com/html/edubin/index-2.html)
11:22:00	515/515	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:06:45%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teacher-2/quote.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teacher-2/quote.png	(from https://thepixelcurve.com/html/edubin/index-2.html)
11:22:02	1537/1537	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:55%20GMT	https://thepixelcurve.com/html/edubin/images/all-icon/man.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/all-icon/man.png	(from https://thepixelcurve.com/html/edubin/index-3.html)
11:22:02	967/967	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:52%20GMT	https://thepixelcurve.com/html/edubin/images/all-icon/book.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/all-icon/book.png	(from https://thepixelcurve.com/html/edubin/index-3.html)
11:22:02	868/868	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:54%20GMT	https://thepixelcurve.com/html/edubin/images/all-icon/expert.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/all-icon/expert.png	(from https://thepixelcurve.com/html/edubin/index-3.html)
11:22:03	103804/103804	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2015:56:42%20GMT	https://thepixelcurve.com/html/edubin/images/bg-3.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/bg-3.jpg	(from https://thepixelcurve.com/html/edubin/index-2.html)
11:22:03	36364/36364	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:03:42%20GMT	https://thepixelcurve.com/html/edubin/images/about/about-2.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/about/about-2.jpg	(from https://thepixelcurve.com/html/edubin/about.html)
11:22:03	38869/38869	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:35%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/t-5.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/t-5.jpg	(from https://thepixelcurve.com/html/edubin/about.html)
11:22:04	132305/132305	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Apr%202020%2007:33:20%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teacher-2/happy.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teacher-2/happy.png	(from https://thepixelcurve.com/html/edubin/index-2.html)
11:22:04	29348/29348	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:38%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/t-6.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/t-6.jpg	(from https://thepixelcurve.com/html/edubin/about.html)
11:22:05	27534/27534	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:37%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/t-7.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/t-7.jpg	(from https://thepixelcurve.com/html/edubin/about.html)
11:22:05	41890/41890	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:52%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/t-8.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/t-8.jpg	(from https://thepixelcurve.com/html/edubin/about.html)
11:22:06	78940/78940	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202020%2012:37:54%20GMT	https://thepixelcurve.com/html/edubin/images/gallery/3.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/gallery/3.jpg	(from https://thepixelcurve.com/html/edubin/gallery.html)
11:22:07	96994/96994	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202020%2012:37:31%20GMT	https://thepixelcurve.com/html/edubin/images/gallery/1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/gallery/1.jpg	(from https://thepixelcurve.com/html/edubin/gallery.html)
11:22:07	113489/113489	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202020%2012:37:44%20GMT	https://thepixelcurve.com/html/edubin/images/gallery/2.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/gallery/2.jpg	(from https://thepixelcurve.com/html/edubin/gallery.html)
11:22:08	178303/178303	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202020%2012:38:17%20GMT	https://thepixelcurve.com/html/edubin/images/gallery/5.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/gallery/5.jpg	(from https://thepixelcurve.com/html/edubin/gallery.html)
11:22:08	61601/61601	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202020%2012:38:40%20GMT	https://thepixelcurve.com/html/edubin/images/gallery/6.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/gallery/6.jpg	(from https://thepixelcurve.com/html/edubin/gallery.html)
11:22:09	111730/111730	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202020%2012:38:06%20GMT	https://thepixelcurve.com/html/edubin/images/gallery/4.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/gallery/4.jpg	(from https://thepixelcurve.com/html/edubin/gallery.html)
11:22:10	48038/48038	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202020%2012:37:13%20GMT	https://thepixelcurve.com/html/edubin/images/gallery/7.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/gallery/7.jpg	(from https://thepixelcurve.com/html/edubin/gallery.html)
11:22:10	75770/75770	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202020%2012:38:53%20GMT	https://thepixelcurve.com/html/edubin/images/gallery/8.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/gallery/8.jpg	(from https://thepixelcurve.com/html/edubin/gallery.html)
11:22:11	17759/17759	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:03%20GMT	https://thepixelcurve.com/html/edubin/images/instructor/i-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/instructor/i-1.jpg	(from https://thepixelcurve.com/html/edubin/courses-single.html)
11:22:11	91247/91247	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202020%2012:39:02%20GMT	https://thepixelcurve.com/html/edubin/images/gallery/9.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/gallery/9.jpg	(from https://thepixelcurve.com/html/edubin/gallery.html)
11:22:11	2958/2958	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:31%20GMT	https://thepixelcurve.com/html/edubin/images/review/r-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/review/r-1.jpg	(from https://thepixelcurve.com/html/edubin/courses-single.html)
11:22:11	2958/2958	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:31%20GMT	https://thepixelcurve.com/html/edubin/images/review/r-2.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/review/r-2.jpg	(from https://thepixelcurve.com/html/edubin/courses-single.html)
11:22:11	13148/13148	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2016:13:24%20GMT	https://thepixelcurve.com/html/edubin/images/review/r-3.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/review/r-3.jpg	(from https://thepixelcurve.com/html/edubin/courses-single.html)
11:22:12	15333/15333	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:07:12%20GMT	https://thepixelcurve.com/html/edubin/images/your-make/y-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/your-make/y-1.jpg	(from https://thepixelcurve.com/html/edubin/courses-single.html)
11:22:12	17560/17560	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:52%20GMT	https://thepixelcurve.com/html/edubin/images/event/e-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/event/e-1.jpg	(from https://thepixelcurve.com/html/edubin/events.html)
11:22:13	20934/20934	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:54%20GMT	https://thepixelcurve.com/html/edubin/images/event/e-2.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/event/e-2.jpg	(from https://thepixelcurve.com/html/edubin/events.html)
11:22:13	13742/13742	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:53%20GMT	https://thepixelcurve.com/html/edubin/images/event/e-3.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/event/e-3.jpg	(from https://thepixelcurve.com/html/edubin/events.html)
11:22:14	30129/30129	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:56%20GMT	https://thepixelcurve.com/html/edubin/images/event/e-4.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/event/e-4.jpg	(from https://thepixelcurve.com/html/edubin/events.html)
11:22:14	15407/15407	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:48%20GMT	https://thepixelcurve.com/html/edubin/images/event/e2-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/event/e2-1.jpg	(from https://thepixelcurve.com/html/edubin/events-2.html)
11:22:14	14199/14199	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:49%20GMT	https://thepixelcurve.com/html/edubin/images/event/e2-3.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/event/e2-3.jpg	(from https://thepixelcurve.com/html/edubin/events-2.html)
11:22:14	26922/26922	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:50%20GMT	https://thepixelcurve.com/html/edubin/images/event/e2-2.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/event/e2-2.jpg	(from https://thepixelcurve.com/html/edubin/events-2.html)
11:22:14	27475/27475	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:46%20GMT	https://thepixelcurve.com/html/edubin/images/event/e2-4.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/event/e2-4.jpg	(from https://thepixelcurve.com/html/edubin/events-2.html)
11:22:15	31141/31141	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:59%20GMT	https://thepixelcurve.com/html/edubin/images/event/single-event/se-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/event/single-event/se-1.jpg	(from https://thepixelcurve.com/html/edubin/events-single.html)
11:22:15	648/648	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:06:49%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teacher-3/hover.png	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teacher-3/hover.png	(from https://thepixelcurve.com/html/edubin/teachers-2.html)
11:22:15	29449/29449	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:58%20GMT	https://thepixelcurve.com/html/edubin/images/event/single-event/coundown.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/event/single-event/coundown.jpg	(from https://thepixelcurve.com/html/edubin/events-single.html)
11:22:16	48498/48498	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2016:10:22%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-1.jpg	(from https://thepixelcurve.com/html/edubin/teachers-2.html)
11:22:16	28029/28029	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:48%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-2.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-2.jpg	(from https://thepixelcurve.com/html/edubin/teachers-2.html)
11:22:16	32670/32670	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:50%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-3.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-3.jpg	(from https://thepixelcurve.com/html/edubin/teachers-2.html)
11:22:16	25850/25850	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:54%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-5.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-5.jpg	(from https://thepixelcurve.com/html/edubin/teachers-2.html)
11:22:17	59362/59362	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2016:10:23%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-4.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-4.jpg	(from https://thepixelcurve.com/html/edubin/teachers-2.html)
11:22:17	35222/35222	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2016:10:23%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-7.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-7.jpg	(from https://thepixelcurve.com/html/edubin/teachers-2.html)
11:22:17	30195/30195	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:57%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-6.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-6.jpg	(from https://thepixelcurve.com/html/edubin/teachers-2.html)
11:22:18	23511/23511	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:47%20GMT	https://thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-8.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/teachers/teacher-3/tm-8.jpg	(from https://thepixelcurve.com/html/edubin/teachers-2.html)
11:22:18	72898/72898	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:11%20GMT	https://thepixelcurve.com/html/edubin/images/blog/b-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/blog/b-1.jpg	(from https://thepixelcurve.com/html/edubin/blog.html)
11:22:18	6033/6033	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:13%20GMT	https://thepixelcurve.com/html/edubin/images/blog/blog-post/bp-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/blog/blog-post/bp-1.jpg	(from https://thepixelcurve.com/html/edubin/blog.html)
11:22:19	59312/59312	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:09%20GMT	https://thepixelcurve.com/html/edubin/images/blog/b-2.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/blog/b-2.jpg	(from https://thepixelcurve.com/html/edubin/blog.html)
